timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1586047661864,3,I_SendCommentServiceGuestBook_POST,200,,sendComment 1-1,text,true,,274,469,1,2,http://localhost:8090/service/guestbook,,3,UTF-8,1,0,Admin,0,0
1586047661867,2,I_SendCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,1105,312,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047661864,5,I_SendComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,1379,781,1,2,null,,5,ISO-8859-1,1,0,Admin,0,0
1586047661869,2,I_CheckComment_GET,200,,sendComment 1-1,text,true,,4112,431,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047661872,2,I_CheckCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,1105,337,1,2,http://localhost:8090/service/guestbook,,1,UTF-8,1,0,Admin,0,0
1586047661869,4,I_CheckComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,5217,768,1,2,null,,3,ISO-8859-1,1,0,Admin,1,0
1586047662387,2,I_HomePage_GET,200,,sendComment 1-1,text,true,,22628,365,1,2,http://localhost:8090/index.html,,2,utf-8,1,0,Admin,0,0
1586047661874,2,I_HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22628,365,1,2,null,,2,ISO-8859-1,1,0,Admin,513,0
1586047662390,1,I_Clients_GET,200,,sendComment 1-1,text,true,,6135,392,1,2,http://localhost:8090/clients.html,,1,utf-8,1,0,Admin,0,0
1586047662389,1,I_sendComment_Clients,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,392,1,2,null,,1,ISO-8859-1,1,0,Admin,1,0
1586047662392,1,I_GuestBook_GET,200,,sendComment 1-1,text,true,,4112,412,1,2,http://localhost:8090/guestbook.html,,1,utf-8,1,0,Admin,0,0
1586047662391,1,I_GuestBook,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,4112,412,1,2,null,,1,ISO-8859-1,1,0,Admin,1,0
1586047662394,2,I_SendCommentServiceGuestBook_POST,200,,sendComment 1-1,text,true,,274,483,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047662396,2,I_SendCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,1140,312,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047662393,4,I_SendComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,1414,795,1,2,null,,4,ISO-8859-1,1,0,Admin,1,0
1586047662398,2,I_CheckComment_GET,200,,sendComment 1-1,text,true,,4112,431,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047662400,2,I_CheckCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,1140,337,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047662398,4,I_CheckComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,5252,768,1,2,null,,4,ISO-8859-1,1,0,Admin,1,0
1586047662918,2,I_HomePage_GET,200,,sendComment 1-1,text,true,,22628,365,1,2,http://localhost:8090/index.html,,2,utf-8,1,0,Admin,0,0
1586047662403,2,I_HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22628,365,1,2,null,,2,ISO-8859-1,1,0,Admin,516,0
1586047662921,2,I_Clients_GET,200,,sendComment 1-1,text,true,,6135,392,1,2,http://localhost:8090/clients.html,,2,utf-8,1,0,Admin,0,0
1586047662921,2,I_sendComment_Clients,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,392,1,2,null,,2,ISO-8859-1,1,0,Admin,0,0
1586047662923,2,I_GuestBook_GET,200,,sendComment 1-1,text,true,,4112,412,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047662923,2,I_GuestBook,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,4112,412,1,2,null,,2,ISO-8859-1,1,0,Admin,0,0
1586047662925,3,I_SendCommentServiceGuestBook_POST,200,,sendComment 1-1,text,true,,274,469,1,2,http://localhost:8090/service/guestbook,,3,UTF-8,1,0,Admin,0,0
1586047662928,2,I_SendCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,1169,312,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047662925,5,I_SendComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,1443,781,1,2,null,,5,ISO-8859-1,1,0,Admin,0,0
1586047662930,2,I_CheckComment_GET,200,,sendComment 1-1,text,true,,4112,431,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047662932,3,I_CheckCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,1169,337,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047662930,5,I_CheckComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,5281,768,1,2,null,,4,ISO-8859-1,1,0,Admin,0,0
1586047663449,3,I_HomePage_GET,200,,sendComment 1-1,text,true,,22628,365,1,2,http://localhost:8090/index.html,,2,utf-8,1,0,Admin,0,0
1586047662935,3,I_HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22628,365,1,2,null,,2,ISO-8859-1,1,0,Admin,514,0
1586047663452,2,I_Clients_GET,200,,sendComment 1-1,text,true,,6135,392,1,2,http://localhost:8090/clients.html,,2,utf-8,1,0,Admin,0,0
1586047663452,2,I_sendComment_Clients,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,392,1,2,null,,2,ISO-8859-1,1,0,Admin,0,0
1586047663454,2,I_GuestBook_GET,200,,sendComment 1-1,text,true,,4112,412,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047663454,2,I_GuestBook,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,4112,412,1,2,null,,2,ISO-8859-1,1,0,Admin,0,0
1586047663456,2,I_SendCommentServiceGuestBook_POST,200,,sendComment 1-1,text,true,,274,492,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047663459,4,I_SendCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,1205,312,1,2,http://localhost:8090/service/guestbook,,4,UTF-8,1,0,Admin,0,0
1586047663456,6,I_SendComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,1479,804,1,2,null,,6,ISO-8859-1,1,0,Admin,1,0
1586047663463,2,I_CheckComment_GET,200,,sendComment 1-1,text,true,,4112,431,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047663465,9,I_CheckCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,1205,337,1,2,http://localhost:8090/service/guestbook,,9,UTF-8,1,0,Admin,0,0
1586047663463,11,I_CheckComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,5317,768,1,2,null,,11,ISO-8859-1,1,0,Admin,0,0
1586047663981,3,I_HomePage_GET,200,,sendComment 1-1,text,true,,22628,365,1,2,http://localhost:8090/index.html,,2,utf-8,1,0,Admin,0,0
1586047663474,3,I_HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22628,365,1,2,null,,2,ISO-8859-1,1,0,Admin,507,0
1586047663984,2,I_Clients_GET,200,,sendComment 1-1,text,true,,6135,392,1,2,http://localhost:8090/clients.html,,2,utf-8,1,0,Admin,0,0
1586047663984,2,I_sendComment_Clients,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,392,1,2,null,,2,ISO-8859-1,1,0,Admin,1,0
1586047663987,2,I_GuestBook_GET,200,,sendComment 1-1,text,true,,4112,412,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047663987,2,I_GuestBook,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,4112,412,1,2,null,,2,ISO-8859-1,1,0,Admin,0,0
1586047663989,2,I_SendCommentServiceGuestBook_POST,200,,sendComment 1-1,text,true,,274,539,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047663992,2,I_SendCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,1259,312,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047663989,4,I_SendComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,1533,851,1,2,null,,4,ISO-8859-1,1,0,Admin,1,0
1586047663994,2,I_CheckComment_GET,200,,sendComment 1-1,text,true,,4112,431,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047663996,2,I_CheckCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,1259,337,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047663994,4,I_CheckComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,5371,768,1,2,null,,4,ISO-8859-1,1,0,Admin,1,0
1586047664512,2,I_HomePage_GET,200,,sendComment 1-1,text,true,,22628,365,1,2,http://localhost:8090/index.html,,2,utf-8,1,0,Admin,0,0
1586047663999,2,I_HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22628,365,1,2,null,,2,ISO-8859-1,1,0,Admin,514,0
1586047664515,2,I_Clients_GET,200,,sendComment 1-1,text,true,,6135,392,1,2,http://localhost:8090/clients.html,,2,utf-8,1,0,Admin,0,0
1586047664515,2,I_sendComment_Clients,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,392,1,2,null,,2,ISO-8859-1,1,0,Admin,0,0
1586047664517,2,I_GuestBook_GET,200,,sendComment 1-1,text,true,,4112,412,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047664517,2,I_GuestBook,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,4112,412,1,2,null,,2,ISO-8859-1,1,0,Admin,0,0
1586047664519,2,I_SendCommentServiceGuestBook_POST,200,,sendComment 1-1,text,true,,274,535,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047664522,2,I_SendCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,1310,312,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047664519,4,I_SendComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,1584,847,1,2,null,,4,ISO-8859-1,1,0,Admin,1,0
1586047664524,2,I_CheckComment_GET,200,,sendComment 1-1,text,true,,4112,431,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047664526,2,I_CheckCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,1310,337,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047664524,4,I_CheckComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,5422,768,1,2,null,,4,ISO-8859-1,1,0,Admin,0,0
1586047664529,2,I_HomePage_GET,200,,sendComment 1-1,text,true,,22628,365,1,2,http://localhost:8090/index.html,,2,utf-8,1,0,Admin,0,0
1586047664529,2,I_HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22628,365,1,2,null,,2,ISO-8859-1,1,0,Admin,0,0
1586047664531,2,I_Clients_GET,200,,sendComment 1-1,text,true,,6135,392,1,2,http://localhost:8090/clients.html,,2,utf-8,1,0,Admin,0,0
1586047664531,2,I_sendComment_Clients,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,392,1,2,null,,2,ISO-8859-1,1,0,Admin,0,0
1586047664533,2,I_GuestBook_GET,200,,sendComment 1-1,text,true,,4112,412,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047664533,2,I_GuestBook,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,4112,412,1,2,null,,2,ISO-8859-1,1,0,Admin,1,0
1586047664536,2,I_SendCommentServiceGuestBook_POST,200,,sendComment 1-1,text,true,,274,472,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047664538,2,I_SendCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,1342,312,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047664536,4,I_SendComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,1616,784,1,2,null,,4,ISO-8859-1,1,0,Admin,0,0
1586047664541,1,I_CheckComment_GET,200,,sendComment 1-1,text,true,,4112,431,1,2,http://localhost:8090/guestbook.html,,1,utf-8,1,0,Admin,0,0
1586047664543,2,I_CheckCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,1342,337,1,2,http://localhost:8090/service/guestbook,,1,UTF-8,1,0,Admin,0,0
1586047664540,3,I_CheckComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,5454,768,1,2,null,,2,ISO-8859-1,1,0,Admin,2,0
1586047665059,2,I_HomePage_GET,200,,sendComment 1-1,text,true,,22628,365,1,2,http://localhost:8090/index.html,,2,utf-8,1,0,Admin,0,0
1586047664545,2,I_HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22628,365,1,2,null,,2,ISO-8859-1,1,0,Admin,515,0
1586047665062,2,I_Clients_GET,200,,sendComment 1-1,text,true,,6135,392,1,2,http://localhost:8090/clients.html,,2,utf-8,1,0,Admin,0,0
1586047665062,2,I_sendComment_Clients,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,392,1,2,null,,2,ISO-8859-1,1,0,Admin,0,0
1586047665064,2,I_GuestBook_GET,200,,sendComment 1-1,text,true,,4112,412,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047665064,2,I_GuestBook,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,4112,412,1,2,null,,2,ISO-8859-1,1,0,Admin,0,0
1586047665066,3,I_SendCommentServiceGuestBook_POST,200,,sendComment 1-1,text,true,,274,493,1,2,http://localhost:8090/service/guestbook,,3,UTF-8,1,0,Admin,0,0
1586047665069,4,I_SendCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,1379,312,1,2,http://localhost:8090/service/guestbook,,4,UTF-8,1,0,Admin,0,0
1586047665066,7,I_SendComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,1653,805,1,2,null,,7,ISO-8859-1,1,0,Admin,0,0
1586047665073,2,I_CheckComment_GET,200,,sendComment 1-1,text,true,,4112,431,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047665075,9,I_CheckCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,1379,337,1,2,http://localhost:8090/service/guestbook,,9,UTF-8,1,0,Admin,0,0
1586047665073,11,I_CheckComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,5491,768,1,2,null,,11,ISO-8859-1,1,0,Admin,1,0
1586047665590,3,I_HomePage_GET,200,,sendComment 1-1,text,true,,22628,365,1,2,http://localhost:8090/index.html,,3,utf-8,1,0,Admin,0,0
1586047665085,3,I_HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22628,365,1,2,null,,3,ISO-8859-1,1,0,Admin,505,0
1586047665593,3,I_Clients_GET,200,,sendComment 1-1,text,true,,6135,392,1,2,http://localhost:8090/clients.html,,3,utf-8,1,0,Admin,0,0
1586047665593,3,I_sendComment_Clients,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,392,1,2,null,,3,ISO-8859-1,1,0,Admin,0,0
1586047665597,2,I_GuestBook_GET,200,,sendComment 1-1,text,true,,4112,412,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047665596,2,I_GuestBook,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,4112,412,1,2,null,,2,ISO-8859-1,1,0,Admin,1,0
1586047665599,3,I_SendCommentServiceGuestBook_POST,200,,sendComment 1-1,text,true,,274,527,1,2,http://localhost:8090/service/guestbook,,3,UTF-8,1,0,Admin,0,0
1586047665602,2,I_SendCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,1430,312,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047665599,5,I_SendComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,1704,839,1,2,null,,5,ISO-8859-1,1,0,Admin,1,0
1586047665605,2,I_CheckComment_GET,200,,sendComment 1-1,text,true,,4112,431,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047665607,2,I_CheckCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,1430,337,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047665605,4,I_CheckComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,5542,768,1,2,null,,4,ISO-8859-1,1,0,Admin,0,0
1586047666121,3,I_HomePage_GET,200,,sendComment 1-1,text,true,,22628,365,1,2,http://localhost:8090/index.html,,3,utf-8,1,0,Admin,0,0
1586047665609,3,I_HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22628,365,1,2,null,,3,ISO-8859-1,1,0,Admin,513,0
1586047666124,3,I_Clients_GET,200,,sendComment 1-1,text,true,,6135,392,1,2,http://localhost:8090/clients.html,,3,utf-8,1,0,Admin,0,0
1586047666124,3,I_sendComment_Clients,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,392,1,2,null,,3,ISO-8859-1,1,0,Admin,0,0
1586047666127,2,I_GuestBook_GET,200,,sendComment 1-1,text,true,,4112,412,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047666127,2,I_GuestBook,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,4112,412,1,2,null,,2,ISO-8859-1,1,0,Admin,1,0
1586047666130,2,I_SendCommentServiceGuestBook_POST,200,,sendComment 1-1,text,true,,274,541,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047666133,2,I_SendCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,1482,312,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047666130,4,I_SendComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,1756,853,1,2,null,,4,ISO-8859-1,1,0,Admin,1,0
1586047666135,2,I_CheckComment_GET,200,,sendComment 1-1,text,true,,4112,431,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047666138,2,I_CheckCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,1482,337,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047666135,4,I_CheckComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,5594,768,1,2,null,,4,ISO-8859-1,1,0,Admin,1,0
1586047666652,2,I_HomePage_GET,200,,sendComment 1-1,text,true,,22628,365,1,2,http://localhost:8090/index.html,,2,utf-8,1,0,Admin,0,0
1586047666140,2,I_HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22628,365,1,2,null,,2,ISO-8859-1,1,0,Admin,512,0
1586047666655,1,I_Clients_GET,200,,sendComment 1-1,text,true,,6135,392,1,2,http://localhost:8090/clients.html,,1,utf-8,1,0,Admin,0,0
1586047666654,1,I_sendComment_Clients,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,392,1,2,null,,1,ISO-8859-1,1,0,Admin,2,0
1586047666657,2,I_GuestBook_GET,200,,sendComment 1-1,text,true,,4112,412,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047666657,2,I_GuestBook,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,4112,412,1,2,null,,2,ISO-8859-1,1,0,Admin,0,0
1586047666659,2,I_SendCommentServiceGuestBook_POST,200,,sendComment 1-1,text,true,,274,471,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047666662,2,I_SendCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,1513,312,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047666659,4,I_SendComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,1787,783,1,2,null,,4,ISO-8859-1,1,0,Admin,1,0
1586047666664,2,I_CheckComment_GET,200,,sendComment 1-1,text,true,,4112,431,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047666666,2,I_CheckCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,1513,337,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
